Order Date,Region,Category,Sales,Profit
2024-05-29 01:31:22.277630,West,Technology,231.43,67.64
2024-06-13 01:31:22.277630,South,Furniture,311.4,-23.5
2024-12-08 01:31:22.277630,South,Furniture,406.53,85.88
2024-07-22 01:31:22.277630,East,Technology,357.2,103.1
2025-01-21 01:31:22.277630,North,Furniture,437.45,-39.21
2024-10-17 01:31:22.277630,West,Furniture,312.14,-25.82
2025-02-21 01:31:22.277630,West,Furniture,299.59,47.5
2025-01-28 01:31:22.277630,East,Office Supplies,200.37,55.17
2024-06-07 01:31:22.277630,North,Office Supplies,55.17,8.15
2024-06-06 01:31:22.277630,South,Technology,46.66,2.44
2024-07-07 01:31:22.277630,North,Technology,92.84,-13.68
2024-06-12 01:31:22.277630,North,Furniture,47.73,12.51
2024-07-26 01:31:22.277630,East,Technology,276.87,-45.81
2025-01-18 01:31:22.277630,North,Office Supplies,213.72,-20.14
2025-04-26 01:31:22.277630,North,Technology,32.61,0.83
2024-09-01 01:31:22.277630,East,Technology,30.51,1.53
2024-11-03 01:31:22.277630,North,Office Supplies,271.05,-46.73
2024-09-23 01:31:22.277630,North,Office Supplies,283.57,-45.05
2024-07-07 01:31:22.277630,West,Furniture,37.9,-5.21
2025-05-19 01:31:22.277630,East,Furniture,341.59,-61.54
2025-04-06 01:31:22.277630,East,Furniture,80.42,23.22
2024-10-16 01:31:22.277630,East,Technology,257.37,-20.85
2025-04-16 01:31:22.277630,North,Technology,96.23,23.07
2025-05-22 01:31:22.277630,West,Technology,38.75,7.45
2024-07-13 01:31:22.277630,West,Office Supplies,121.94,18.65
2024-07-28 01:31:22.277630,South,Technology,242.79,31.31
2025-05-14 01:31:22.277630,East,Office Supplies,377.08,18.59
2025-03-08 01:31:22.277630,West,Technology,147.47,12.08
2024-11-04 01:31:22.277630,West,Technology,348.83,85.58
2024-10-12 01:31:22.277630,West,Office Supplies,434.09,81.94
2025-04-03 01:31:22.277630,East,Office Supplies,149.49,-12.64
2024-09-29 01:31:22.277630,North,Office Supplies,270.67,-40.03
2025-01-18 01:31:22.277630,South,Furniture,216.53,-11.5
2025-04-13 01:31:22.277630,South,Furniture,33.18,-4.44
2025-03-16 01:31:22.277630,North,Technology,208.1,57.69
2024-11-27 01:31:22.277630,East,Technology,201.06,-1.74
2024-12-18 01:31:22.277630,West,Technology,318.51,-36.11
2024-12-30 01:31:22.277630,North,Furniture,435.89,48.46
2024-11-30 01:31:22.277630,South,Technology,342.5,-0.3
2025-05-05 01:31:22.277630,East,Office Supplies,190.58,-17.35
2025-03-04 01:31:22.277630,West,Office Supplies,235.46,-40.3
2025-05-11 01:31:22.277630,South,Furniture,445.84,-68.56
2025-01-16 01:31:22.277630,South,Office Supplies,326.72,26.68
2024-12-04 01:31:22.277630,South,Office Supplies,207.12,36.28
2025-03-07 01:31:22.277630,West,Technology,308.08,80.99
2025-02-07 01:31:22.277630,South,Office Supplies,329.28,30.53
2025-01-25 01:31:22.277630,East,Office Supplies,251.49,31.78
2024-10-07 01:31:22.277630,East,Furniture,435.38,-34.4
2025-02-28 01:31:22.277630,West,Office Supplies,410.11,-25.76
2025-02-19 01:31:22.277630,East,Office Supplies,271.72,2.39
2024-11-11 01:31:22.277630,North,Technology,480.01,112.5
2024-10-30 01:31:22.277630,East,Technology,477.54,8.44
2024-12-11 01:31:22.277630,South,Technology,483.71,-38.79
2024-07-08 01:31:22.277630,South,Furniture,125.84,32.69
2025-02-12 01:31:22.277630,East,Technology,69.62,0.4
2024-08-03 01:31:22.277630,East,Office Supplies,317.17,-50.82
2025-05-23 01:31:22.277630,West,Furniture,369.23,26.86
2024-09-04 01:31:22.277630,West,Office Supplies,167.36,18.95
2024-09-26 01:31:22.277630,North,Office Supplies,278.09,77.22
2025-04-02 01:31:22.277630,East,Technology,330.97,67.29
2025-03-06 01:31:22.277630,North,Furniture,242.41,-36.23
2025-01-09 01:31:22.277630,East,Furniture,279.84,15.66
2024-10-17 01:31:22.277630,North,Technology,56.09,0.96
2024-12-07 01:31:22.277630,East,Furniture,497.17,-1.63
2024-12-31 01:31:22.277630,East,Office Supplies,201.76,-26.25
2024-07-23 01:31:22.277630,East,Furniture,118.51,-1.46
2024-08-30 01:31:22.277630,North,Office Supplies,250.41,8.78
2024-11-11 01:31:22.277630,South,Furniture,172.38,-15.61
2024-11-13 01:31:22.277630,West,Furniture,207.93,18.28
2024-10-22 01:31:22.277630,West,Technology,290.18,-25.93
2025-05-09 01:31:22.277630,North,Technology,153.65,-21.41
2024-09-23 01:31:22.277630,East,Furniture,339.91,99.25
2024-09-09 01:31:22.277630,South,Office Supplies,227.23,32.77
2024-05-28 01:31:22.277630,North,Technology,60.39,5.88
2024-08-25 01:31:22.277630,North,Technology,445.72,-16.16
2024-05-30 01:31:22.277630,West,Technology,249.15,-23.88
2025-03-08 01:31:22.277630,West,Furniture,463.01,-62.16
2024-09-07 01:31:22.277630,South,Office Supplies,202.71,-34.19
2024-10-17 01:31:22.277630,East,Office Supplies,280.47,42.03
2025-02-19 01:31:22.277630,South,Furniture,439.31,-27.19
2024-08-28 01:31:22.277630,West,Office Supplies,241.86,-9.9
2025-01-08 01:31:22.277630,East,Technology,323.9,-38.71
2024-12-12 01:31:22.277630,South,Office Supplies,138.59,-19.6
2024-12-22 01:31:22.277630,North,Technology,134.3,6.38
2024-05-30 01:31:22.277630,North,Technology,280.47,45.93
2024-09-13 01:31:22.277630,North,Furniture,314.33,92.87
2025-04-12 01:31:22.277630,East,Technology,334.77,-10.13
2024-09-07 01:31:22.277630,East,Office Supplies,388.95,51.31
2024-10-10 01:31:22.277630,West,Office Supplies,462.84,-65.71
2025-03-19 01:31:22.277630,South,Office Supplies,135.27,10.53
2024-08-28 01:31:22.277630,East,Office Supplies,317.34,18.74
2025-04-26 01:31:22.277630,East,Office Supplies,232.7,-42.81
2025-03-17 01:31:22.277630,South,Technology,62.83,2.61
2024-12-24 01:31:22.277630,West,Furniture,237.71,11.34
2025-03-11 01:31:22.277630,East,Furniture,399.53,-5.59
2024-06-15 01:31:22.277630,South,Office Supplies,57.98,5.03
2024-12-03 01:31:22.277630,East,Technology,310.98,-55.11
2024-10-21 01:31:22.277630,East,Furniture,216.83,48.18
2025-01-26 01:31:22.277630,West,Office Supplies,333.95,20.12
2025-02-15 01:31:22.277630,North,Technology,414.26,-76.19
2025-01-30 01:31:22.277630,East,Furniture,279.99,81.72
2024-05-27 01:31:22.277630,West,Technology,165.9,-1.51
2025-04-05 01:31:22.277630,South,Office Supplies,63.27,18.56
2024-08-08 01:31:22.277630,South,Technology,158.58,-17.42
2024-08-19 01:31:22.277630,North,Furniture,195.03,-36.08
2025-02-18 01:31:22.277630,South,Furniture,327.81,51.37
2025-01-04 01:31:22.277630,North,Technology,206.41,56.29
2024-06-11 01:31:22.277630,East,Furniture,213.3,-34.38
2024-09-14 01:31:22.277630,North,Technology,159.44,26.75
2025-01-30 01:31:22.277630,East,Technology,194.18,-32.12
2025-01-12 01:31:22.277630,South,Office Supplies,147.69,29.09
2025-04-18 01:31:22.277630,North,Office Supplies,372.38,33.75
2025-02-27 01:31:22.277630,West,Technology,491.82,93.89
2024-12-12 01:31:22.277630,South,Furniture,372.63,-5.31
2024-08-15 01:31:22.277630,South,Office Supplies,55.34,13.98
2024-09-26 01:31:22.277630,South,Furniture,323.7,-15.75
2024-11-15 01:31:22.277630,South,Technology,357.39,-20.87
2024-08-01 01:31:22.277630,South,Furniture,393.56,110.32
2024-07-10 01:31:22.277630,West,Furniture,386.09,-53.51
2025-02-04 01:31:22.277630,West,Technology,264.03,25.42
2024-12-25 01:31:22.277630,West,Office Supplies,145.96,12.7
2024-06-23 01:31:22.277630,North,Office Supplies,77.88,-6.36
2025-03-01 01:31:22.277630,South,Furniture,24.02,-1.0
2025-01-16 01:31:22.277630,North,Technology,20.73,-1.18
2025-01-27 01:31:22.277630,North,Technology,469.38,104.69
2024-06-18 01:31:22.277630,North,Office Supplies,311.82,-1.63
2024-08-06 01:31:22.277630,South,Technology,295.61,-6.1
2024-12-16 01:31:22.277630,South,Technology,200.8,23.77
2025-04-03 01:31:22.277630,North,Furniture,403.29,19.26
2024-08-26 01:31:22.277630,South,Furniture,125.69,1.63
2024-09-28 01:31:22.277630,North,Office Supplies,374.28,57.9
2024-06-18 01:31:22.277630,South,Office Supplies,194.14,1.22
2025-04-23 01:31:22.277630,South,Furniture,359.72,-31.99
2025-05-14 01:31:22.277630,North,Technology,359.07,61.37
2024-09-17 01:31:22.277630,West,Technology,171.35,-28.46
2024-07-11 01:31:22.277630,South,Furniture,468.44,140.46
2025-01-05 01:31:22.277630,North,Furniture,263.68,25.92
2025-02-14 01:31:22.277630,North,Furniture,143.71,-13.2
2024-08-31 01:31:22.277630,South,Furniture,343.42,-34.65
2024-06-04 01:31:22.277630,South,Technology,380.41,-24.02
2024-08-17 01:31:22.277630,North,Technology,476.33,114.15
2024-12-24 01:31:22.277630,North,Office Supplies,55.17,11.77
2024-11-13 01:31:22.277630,North,Furniture,279.17,-35.66
2024-12-19 01:31:22.277630,East,Office Supplies,255.38,25.54
2024-07-27 01:31:22.277630,South,Technology,168.92,43.15
2025-02-06 01:31:22.277630,East,Office Supplies,388.55,64.72
2025-04-21 01:31:22.277630,North,Technology,113.25,10.61
2024-09-22 01:31:22.277630,East,Technology,177.32,-16.97
2025-03-18 01:31:22.277630,West,Office Supplies,387.75,105.38
2024-07-17 01:31:22.277630,North,Office Supplies,249.09,61.25
2025-04-20 01:31:22.277630,West,Furniture,85.33,-3.36
2025-02-20 01:31:22.277630,East,Technology,449.25,21.94
2025-01-20 01:31:22.277630,West,Furniture,370.79,-58.99
2025-01-22 01:31:22.277630,East,Furniture,290.12,33.57
2024-06-11 01:31:22.277630,South,Technology,312.48,-54.0
2024-11-27 01:31:22.277630,South,Office Supplies,320.47,81.08
2025-05-05 01:31:22.277630,East,Furniture,259.66,62.37
2024-10-15 01:31:22.277630,North,Furniture,377.48,-22.37
2025-02-10 01:31:22.277630,South,Technology,363.36,62.14
2025-05-23 01:31:22.277630,East,Office Supplies,21.34,0.42
2025-01-18 01:31:22.277630,North,Office Supplies,73.06,16.27
2025-03-24 01:31:22.277630,South,Furniture,32.15,-5.44
2025-03-18 01:31:22.277630,East,Technology,101.07,5.34
2024-08-08 01:31:22.277630,North,Furniture,54.7,-0.07
2024-11-28 01:31:22.277630,North,Office Supplies,113.02,-7.89
2025-04-22 01:31:22.277630,East,Furniture,278.49,-26.56
2025-01-25 01:31:22.277630,West,Technology,341.45,47.21
2024-10-01 01:31:22.277630,West,Furniture,460.92,-45.65
2025-04-04 01:31:22.277630,West,Office Supplies,374.86,43.52
2025-03-03 01:31:22.277630,West,Technology,35.12,-0.18
2024-08-11 01:31:22.277630,North,Technology,244.98,-19.28
2024-08-04 01:31:22.277630,West,Technology,344.31,66.06
2025-02-11 01:31:22.277630,East,Technology,171.26,-3.09
2024-12-01 01:31:22.277630,North,Technology,197.07,-37.94
2024-07-26 01:31:22.277630,West,Furniture,405.34,91.43
2024-06-05 01:31:22.277630,East,Technology,42.58,-1.82
2024-10-12 01:31:22.277630,South,Office Supplies,279.04,58.92
2025-02-02 01:31:22.277630,North,Technology,406.16,29.72
2024-07-06 01:31:22.277630,East,Office Supplies,402.76,96.93
2024-06-10 01:31:22.277630,West,Office Supplies,77.88,0.7
2024-07-26 01:31:22.277630,East,Office Supplies,425.54,-49.05
2025-02-01 01:31:22.277630,North,Office Supplies,57.09,-10.9
2025-03-12 01:31:22.277630,South,Office Supplies,463.55,87.73
2024-06-01 01:31:22.277630,West,Furniture,123.82,23.48
2025-04-14 01:31:22.277630,East,Office Supplies,75.31,-7.7
2024-08-22 01:31:22.277630,South,Office Supplies,55.5,15.41
2024-12-18 01:31:22.277630,North,Office Supplies,184.84,50.75
2025-03-12 01:31:22.277630,West,Furniture,187.32,-3.23
2025-03-04 01:31:22.277630,South,Technology,272.55,-34.4
2024-09-19 01:31:22.277630,North,Office Supplies,371.81,-21.58
2025-05-08 01:31:22.277630,West,Furniture,264.68,70.05
2024-11-15 01:31:22.277630,East,Furniture,489.89,51.3
2024-08-08 01:31:22.277630,South,Furniture,120.95,31.11
2024-09-02 01:31:22.277630,North,Technology,121.07,-22.83
2024-10-22 01:31:22.277630,East,Furniture,358.37,105.88
2025-02-18 01:31:22.277630,West,Office Supplies,170.81,19.47
2024-08-03 01:31:22.277630,South,Office Supplies,102.37,-10.97
2024-11-20 01:31:22.277630,North,Office Supplies,400.37,21.37
2024-09-25 01:31:22.277630,South,Technology,128.59,27.01
2025-03-13 01:31:22.277630,East,Furniture,379.48,-49.13
2025-03-05 01:31:22.277630,East,Office Supplies,119.21,12.43
2024-12-05 01:31:22.277630,North,Office Supplies,470.92,69.12
2025-01-07 01:31:22.277630,South,Office Supplies,161.65,1.04
2025-02-23 01:31:22.277630,South,Technology,379.87,26.89
2024-09-07 01:31:22.277630,East,Office Supplies,423.89,92.69
2024-06-14 01:31:22.277630,South,Furniture,78.87,21.76
2024-07-27 01:31:22.277630,South,Furniture,52.66,4.06
2024-11-05 01:31:22.277630,South,Technology,307.21,46.48
2024-06-20 01:31:22.277630,North,Technology,317.65,-12.26
2025-03-31 01:31:22.277630,East,Technology,318.92,-10.52
2025-03-05 01:31:22.277630,West,Furniture,238.96,58.35
2024-10-19 01:31:22.277630,North,Technology,468.66,-70.61
2025-03-01 01:31:22.277630,East,Technology,352.21,-34.25
2025-04-15 01:31:22.277630,North,Furniture,55.62,-3.62
2025-04-08 01:31:22.277630,West,Office Supplies,396.8,-60.64
2024-11-04 01:31:22.277630,North,Technology,152.24,20.37
2025-01-03 01:31:22.277630,North,Office Supplies,367.06,92.92
2025-02-20 01:31:22.277630,West,Office Supplies,48.42,-9.03
2024-10-17 01:31:22.277630,South,Office Supplies,388.01,-28.66
2025-05-15 01:31:22.277630,East,Office Supplies,280.53,73.02
2024-06-23 01:31:22.277630,West,Technology,365.96,12.01
2024-07-08 01:31:22.277630,North,Technology,257.24,62.46
2025-02-23 01:31:22.277630,South,Technology,404.53,110.04
2024-06-27 01:31:22.277630,North,Furniture,474.57,140.22
2024-10-12 01:31:22.277630,South,Furniture,376.39,-0.81
2025-04-07 01:31:22.277630,North,Office Supplies,377.2,-10.75
2024-12-31 01:31:22.277630,East,Furniture,124.01,21.62
2025-05-15 01:31:22.277630,East,Office Supplies,190.14,18.5
2024-06-15 01:31:22.277630,North,Office Supplies,80.02,10.37
2024-11-20 01:31:22.277630,West,Technology,275.57,18.24
2025-04-18 01:31:22.277630,North,Technology,234.35,13.37
2025-01-10 01:31:22.277630,North,Furniture,161.46,-6.86
2024-07-01 01:31:22.277630,West,Technology,53.21,5.2
2024-08-02 01:31:22.277630,West,Furniture,467.07,-30.78
2024-09-17 01:31:22.277630,North,Technology,310.6,-6.89
2025-01-18 01:31:22.277630,South,Technology,176.0,20.29
2025-04-24 01:31:22.277630,East,Furniture,186.91,22.11
2024-10-19 01:31:22.277630,South,Office Supplies,209.8,18.58
2024-06-02 01:31:22.277630,West,Furniture,409.58,56.26
2025-03-08 01:31:22.277630,East,Technology,121.01,0.72
2024-07-13 01:31:22.277630,North,Office Supplies,431.11,41.89
2025-04-27 01:31:22.277630,East,Technology,169.47,-25.82
2024-05-29 01:31:22.277630,North,Technology,438.11,18.34
2025-05-02 01:31:22.277630,North,Technology,450.03,41.86
2024-09-27 01:31:22.277630,West,Office Supplies,354.4,3.93
2024-08-07 01:31:22.277630,South,Technology,449.47,-86.08
2024-11-05 01:31:22.277630,West,Furniture,378.61,56.98
2025-02-26 01:31:22.277630,West,Furniture,89.38,2.48
2025-04-13 01:31:22.277630,East,Furniture,478.96,-58.51
2025-03-20 01:31:22.277630,South,Office Supplies,111.25,31.85
2025-03-10 01:31:22.277630,South,Furniture,257.42,69.81
2024-08-09 01:31:22.277630,South,Technology,204.07,-24.62
2025-03-18 01:31:22.277630,South,Office Supplies,187.11,28.74
2024-10-08 01:31:22.277630,East,Technology,396.14,23.28
2024-09-07 01:31:22.277630,East,Technology,159.66,-8.84
2024-08-27 01:31:22.277630,West,Technology,278.09,39.54
2024-10-06 01:31:22.277630,West,Furniture,181.58,4.34
2024-07-31 01:31:22.277630,South,Furniture,448.87,111.88
2024-10-18 01:31:22.277630,West,Office Supplies,94.46,14.34
2024-10-30 01:31:22.277630,East,Office Supplies,104.24,5.61
2024-11-03 01:31:22.277630,West,Furniture,73.39,1.9
2025-04-30 01:31:22.277630,North,Furniture,383.74,-70.69
2024-11-29 01:31:22.277630,West,Technology,97.52,-11.66
2025-04-28 01:31:22.277630,East,Furniture,275.89,-48.96
2024-08-27 01:31:22.277630,South,Technology,388.05,-65.3
2024-11-21 01:31:22.277630,North,Furniture,75.45,-12.56
2025-03-08 01:31:22.277630,North,Technology,466.63,-90.04
2025-04-11 01:31:22.277630,North,Furniture,156.34,30.59
2024-11-27 01:31:22.277630,West,Furniture,400.31,15.73
2024-10-09 01:31:22.277630,West,Office Supplies,400.91,69.99
2024-10-01 01:31:22.277630,North,Office Supplies,187.21,-21.74
2024-12-04 01:31:22.277630,North,Technology,284.28,62.71
2025-04-05 01:31:22.277630,South,Office Supplies,322.8,-49.37
2025-02-21 01:31:22.277630,South,Office Supplies,219.47,-8.55
2025-05-11 01:31:22.277630,North,Furniture,191.78,-2.81
2024-10-15 01:31:22.277630,South,Technology,429.02,-35.24
2024-06-09 01:31:22.277630,East,Office Supplies,116.93,-15.36
2025-03-22 01:31:22.277630,West,Office Supplies,401.57,45.8
2025-01-24 01:31:22.277630,South,Furniture,117.79,-23.06
2024-09-08 01:31:22.277630,East,Furniture,356.06,69.72
2024-08-20 01:31:22.277630,West,Furniture,158.06,-28.27
2024-09-30 01:31:22.277630,South,Technology,465.14,131.18
2025-04-30 01:31:22.277630,West,Furniture,310.58,72.72
2024-05-28 01:31:22.277630,East,Technology,276.09,2.01
2025-04-16 01:31:22.277630,East,Furniture,161.69,-20.8
2025-03-26 01:31:22.277630,West,Office Supplies,264.16,62.16
2024-08-27 01:31:22.277630,North,Technology,51.62,6.3
2024-12-19 01:31:22.277630,South,Furniture,88.81,4.65
2025-01-04 01:31:22.277630,North,Furniture,161.62,-6.51
2025-05-07 01:31:22.277630,East,Office Supplies,475.64,38.36
2025-04-10 01:31:22.277630,West,Office Supplies,244.58,1.85
2024-07-10 01:31:22.277630,South,Office Supplies,212.2,6.94
2024-11-21 01:31:22.277630,South,Furniture,390.83,87.05
2024-09-07 01:31:22.277630,North,Office Supplies,352.97,97.5
2024-12-09 01:31:22.277630,South,Office Supplies,338.7,95.29
2024-09-07 01:31:22.277630,South,Technology,310.73,78.92
2025-02-28 01:31:22.277630,South,Technology,82.38,16.57
2025-02-08 01:31:22.277630,East,Technology,207.48,5.57
2024-09-09 01:31:22.277630,North,Furniture,452.56,-70.54
2024-06-12 01:31:22.277630,East,Technology,480.64,55.42
2025-03-16 01:31:22.277630,West,Furniture,227.69,0.23
2025-03-26 01:31:22.277630,West,Office Supplies,20.51,2.94
2024-11-11 01:31:22.277630,North,Furniture,259.68,-23.27
2025-04-20 01:31:22.277630,West,Furniture,129.04,23.53
2024-12-05 01:31:22.277630,East,Office Supplies,110.27,-12.64
2024-06-05 01:31:22.277630,East,Technology,156.22,31.91
2024-12-05 01:31:22.277630,East,Technology,78.86,20.18
2025-03-03 01:31:22.277630,East,Technology,42.01,10.51
2024-11-22 01:31:22.277630,North,Office Supplies,233.46,-6.23
2025-03-25 01:31:22.277630,South,Furniture,146.02,-0.74
2024-10-15 01:31:22.277630,West,Office Supplies,142.97,31.32
2025-04-05 01:31:22.277630,North,Office Supplies,126.35,18.46
2024-11-22 01:31:22.277630,South,Office Supplies,258.39,16.37
2024-06-23 01:31:22.277630,North,Office Supplies,371.95,104.25
2024-08-16 01:31:22.277630,West,Furniture,335.32,19.49
2024-11-06 01:31:22.277630,North,Technology,488.45,-38.14
2025-03-04 01:31:22.277630,West,Technology,458.72,64.2
2025-03-01 01:31:22.277630,North,Office Supplies,220.32,12.36
2024-08-28 01:31:22.277630,North,Furniture,410.23,-40.22
2025-02-14 01:31:22.277630,East,Office Supplies,108.55,-13.44
2025-03-18 01:31:22.277630,North,Furniture,121.91,-2.74
2025-03-16 01:31:22.277630,North,Office Supplies,356.44,101.7
2025-01-04 01:31:22.277630,South,Technology,124.02,-15.77
2025-04-22 01:31:22.277630,East,Technology,236.57,8.45
2025-05-20 01:31:22.277630,West,Office Supplies,174.58,-6.38
2024-07-05 01:31:22.277630,East,Technology,131.67,35.75
2025-03-23 01:31:22.277630,North,Office Supplies,94.14,-1.06
2025-01-25 01:31:22.277630,West,Furniture,313.69,-27.25
2024-12-18 01:31:22.277630,North,Furniture,46.97,1.84
2025-01-16 01:31:22.277630,East,Furniture,357.23,-44.0
2024-06-15 01:31:22.277630,East,Furniture,449.47,-4.62
2024-11-25 01:31:22.277630,North,Office Supplies,184.87,30.73
2025-01-21 01:31:22.277630,North,Technology,218.34,21.76
2025-05-22 01:31:22.277630,North,Furniture,303.48,-59.04
2025-03-03 01:31:22.277630,South,Technology,339.79,16.64
2024-07-04 01:31:22.277630,East,Office Supplies,281.51,58.15
2025-04-25 01:31:22.277630,South,Technology,351.37,28.6
2024-11-02 01:31:22.277630,East,Technology,408.11,14.37
2024-10-31 01:31:22.277630,East,Technology,495.22,3.73
2024-08-21 01:31:22.277630,West,Office Supplies,208.51,14.25
2025-04-11 01:31:22.277630,West,Office Supplies,300.65,-49.01
2024-06-05 01:31:22.277630,East,Office Supplies,200.57,40.08
2024-08-05 01:31:22.277630,West,Technology,134.21,30.64
2024-08-08 01:31:22.277630,East,Furniture,498.84,47.97
2025-05-05 01:31:22.277630,East,Furniture,26.66,7.72
2024-12-11 01:31:22.277630,North,Technology,51.06,3.96
2024-06-03 01:31:22.277630,West,Furniture,299.86,-55.9
2025-05-11 01:31:22.277630,South,Furniture,360.73,11.52
2025-01-05 01:31:22.277630,South,Technology,369.84,-0.02
2024-11-16 01:31:22.277630,West,Office Supplies,357.59,-36.82
2025-02-24 01:31:22.277630,East,Furniture,398.53,26.79
2024-07-02 01:31:22.277630,South,Office Supplies,377.43,10.34
2024-07-23 01:31:22.277630,West,Furniture,282.07,-32.27
2024-07-29 01:31:22.277630,South,Technology,245.65,13.03
2025-04-10 01:31:22.277630,North,Technology,365.73,79.44
2024-09-25 01:31:22.277630,East,Office Supplies,371.52,20.3
2024-11-04 01:31:22.277630,North,Office Supplies,179.62,-16.4
2024-10-30 01:31:22.277630,South,Office Supplies,21.42,3.06
2024-07-20 01:31:22.277630,East,Office Supplies,170.87,40.14
2024-08-10 01:31:22.277630,East,Technology,276.67,-7.59
2024-12-04 01:31:22.277630,East,Technology,272.53,-44.82
2025-03-05 01:31:22.277630,West,Technology,202.34,52.09
2024-06-08 01:31:22.277630,West,Office Supplies,467.52,65.97
2024-06-05 01:31:22.277630,East,Technology,248.65,73.53
2024-09-02 01:31:22.277630,East,Technology,86.74,12.77
2024-10-27 01:31:22.277630,East,Furniture,112.91,-15.57
2025-04-29 01:31:22.277630,North,Furniture,65.4,1.08
2024-09-26 01:31:22.277630,North,Furniture,148.77,-26.57
2025-05-18 01:31:22.277630,South,Office Supplies,166.27,-4.86
2025-02-28 01:31:22.277630,East,Office Supplies,180.4,34.75
2024-09-11 01:31:22.277630,East,Technology,421.36,32.79
2025-04-23 01:31:22.277630,North,Technology,387.43,11.42
2025-05-16 01:31:22.277630,South,Office Supplies,258.13,57.8
2024-10-17 01:31:22.277630,South,Furniture,233.29,-26.0
2024-12-26 01:31:22.277630,East,Technology,201.49,13.97
2024-11-02 01:31:22.277630,West,Furniture,26.51,3.28
2024-09-29 01:31:22.277630,South,Technology,461.47,121.31
2025-04-03 01:31:22.277630,South,Furniture,159.92,-18.9
2025-04-21 01:31:22.277630,East,Technology,424.11,65.03
2024-10-21 01:31:22.277630,East,Furniture,375.6,-66.51
2024-06-29 01:31:22.277630,East,Furniture,74.92,6.27
2024-11-13 01:31:22.277630,North,Office Supplies,170.35,20.87
2024-06-15 01:31:22.277630,East,Technology,252.63,55.57
2024-12-16 01:31:22.277630,West,Furniture,145.84,-5.55
2024-09-28 01:31:22.277630,West,Office Supplies,213.01,31.6
2025-04-25 01:31:22.277630,South,Technology,155.57,-23.9
2025-05-15 01:31:22.277630,North,Office Supplies,325.15,-28.85
2024-12-27 01:31:22.277630,South,Furniture,193.12,36.06
2024-08-28 01:31:22.277630,North,Technology,186.22,45.87
2024-11-04 01:31:22.277630,East,Furniture,150.35,-28.85
2024-10-19 01:31:22.277630,South,Furniture,404.73,-47.27
2024-06-11 01:31:22.277630,West,Office Supplies,330.05,-31.33
2025-03-14 01:31:22.277630,North,Furniture,366.06,21.85
2024-12-05 01:31:22.277630,South,Technology,209.06,-25.7
2024-10-22 01:31:22.277630,West,Office Supplies,422.95,121.82
2025-05-24 01:31:22.277630,West,Furniture,219.86,-1.33
2024-09-24 01:31:22.277630,East,Furniture,104.72,-13.47
2024-11-27 01:31:22.277630,North,Furniture,265.12,49.61
2024-10-20 01:31:22.277630,South,Office Supplies,233.56,18.9
2024-09-05 01:31:22.277630,West,Technology,64.04,16.46
2025-01-22 01:31:22.277630,North,Office Supplies,338.08,90.54
2025-01-10 01:31:22.277630,East,Furniture,409.76,93.4
2024-12-16 01:31:22.277630,North,Office Supplies,190.96,15.69
2024-12-08 01:31:22.277630,North,Furniture,384.42,-34.1
2025-04-26 01:31:22.277630,South,Office Supplies,301.21,4.3
2024-08-19 01:31:22.277630,North,Furniture,151.04,6.23
2024-10-13 01:31:22.277630,East,Office Supplies,185.11,53.27
2025-04-06 01:31:22.277630,West,Furniture,474.14,-34.94
2024-12-09 01:31:22.277630,South,Furniture,123.58,2.15
2024-07-09 01:31:22.277630,West,Office Supplies,92.92,7.54
2025-03-08 01:31:22.277630,North,Office Supplies,56.32,-0.25
2024-06-08 01:31:22.277630,East,Furniture,440.28,-61.5
2024-07-07 01:31:22.277630,West,Technology,342.62,84.02
2024-11-09 01:31:22.277630,East,Furniture,76.0,15.25
2025-03-30 01:31:22.277630,North,Furniture,387.52,-27.81
2024-07-07 01:31:22.277630,North,Technology,322.12,7.65
2024-08-30 01:31:22.277630,West,Furniture,493.38,82.7
2025-02-09 01:31:22.277630,South,Office Supplies,265.48,76.14
2024-09-10 01:31:22.277630,East,Office Supplies,267.88,-31.14
2025-03-03 01:31:22.277630,East,Technology,139.65,16.62
2025-05-02 01:31:22.277630,East,Furniture,111.64,23.31
2024-09-05 01:31:22.277630,North,Office Supplies,372.1,-69.6
2025-02-04 01:31:22.277630,North,Furniture,198.88,40.87
2024-12-16 01:31:22.277630,West,Technology,367.7,71.68
2025-04-24 01:31:22.277630,West,Office Supplies,391.73,102.53
2024-07-06 01:31:22.277630,North,Technology,453.58,-71.57
2025-05-12 01:31:22.277630,South,Furniture,225.17,-31.04
2025-01-24 01:31:22.277630,East,Furniture,66.0,3.92
2025-03-07 01:31:22.277630,East,Furniture,30.43,7.18
2025-05-14 01:31:22.277630,North,Technology,160.1,37.98
2025-02-21 01:31:22.277630,South,Office Supplies,467.59,70.15
2024-08-15 01:31:22.277630,South,Technology,378.94,9.24
2024-09-11 01:31:22.277630,South,Office Supplies,288.39,-24.35
2024-11-30 01:31:22.277630,South,Furniture,135.02,5.04
2025-03-08 01:31:22.277630,South,Furniture,362.16,-33.13
2025-01-30 01:31:22.277630,West,Technology,375.61,70.05
2024-12-22 01:31:22.277630,North,Office Supplies,130.61,1.4
2025-03-11 01:31:22.277630,North,Furniture,359.9,25.08
2024-10-04 01:31:22.277630,North,Furniture,77.71,10.92
2024-12-11 01:31:22.277630,East,Technology,68.81,4.35
